x,t,u
0.04,2.575,-0.3194969
0.05,2.575,-0.37451318
0.06,2.575,-0.41549364
0.07,2.575,-0.4418425
0.08,2.575,-0.45380622
0.09,2.575,-0.4523804
0.1,2.575,-0.43916443
0.11,2.575,-0.4161821
0.12,2.575,-0.38569665
0.13,2.575,-0.3500273
0.14,2.575,-0.31139317
0.15,2.575,-0.27178818
0.16,2.575,-0.23289388
0.17,2.575,-0.19603394
0.18,2.575,-0.16216175
0.19,2.575,-0.13187939
0.2,2.575,-0.10547771
0.21,2.575,-0.08298903
0.22,2.575,-0.06424981
0.23,2.575,-0.04895671
0.24,2.575,-0.036722295
0.25,2.575,-0.027121019
0.26,2.575,-0.019725475
0.27,2.575,-0.0141307805
0.28,2.575,-0.009972116
0.29,2.575,-0.006934035
0.3,2.575,-0.0047512935
0.31,2.575,-0.0032087595
0.32,2.575,-0.0021360673
0.33,2.575,-0.0014020944
0.34,2.575,-0.00090749544
0.35000000000000003,2.575,-0.00057931984
0.36,2.575,-0.00036499882
0.37,2.575,-0.00022689997
0.38,2.575,-0.0001391977
0.39,2.575,-8.446401e-05
0.4,2.575,-5.0697887e-05
0.41000000000000003,2.575,-3.063692e-05
0.42,2.575,-1.8240704e-05
0.43,2.575,-1.0813707e-05
0.44,2.575,-6.5453683e-06
0.45,2.575,-4.203051e-06
0.46,2.575,-2.535192e-06
0.47000000000000003,2.575,-1.9150905e-06
0.48,2.575,-1.4909027e-06
0.49,2.575,-1.2837597e-06
0.5,2.575,-1.3034837e-06
0.51,2.575,-1.2837597e-06
0.52,2.575,-1.4909027e-06
0.53,2.575,-1.9150905e-06
0.54,2.575,-2.535192e-06
0.55,2.575,-4.203051e-06
0.56,2.575,-6.5453683e-06
0.5700000000000001,2.575,-1.0813707e-05
0.58,2.575,-1.8240704e-05
0.59,2.575,-3.063692e-05
0.6,2.575,-5.0697887e-05
0.61,2.575,-8.446401e-05
0.62,2.575,-0.0001391977
0.63,2.575,-0.00022689997
0.64,2.575,-0.00036499882
0.65,2.575,-0.00057931984
0.66,2.575,-0.00090749544
0.67,2.575,-0.0014020944
0.68,2.575,-0.0021360673
0.6900000000000001,2.575,-0.0032087595
0.7000000000000001,2.575,-0.0047512935
0.71,2.575,-0.006934035
0.72,2.575,-0.009972116
0.73,2.575,-0.0141307805
0.74,2.575,-0.019725475
0.75,2.575,-0.027121019
0.76,2.575,-0.036722295
0.77,2.575,-0.04895671
0.78,2.575,-0.06424981
0.79,2.575,-0.08298903
0.8,2.575,-0.10547771
0.81,2.575,-0.13187939
0.8200000000000001,2.575,-0.16216175
0.8300000000000001,2.575,-0.19603394
0.84,2.575,-0.23289388
0.85,2.575,-0.27178818
0.86,2.575,-0.31139317
0.87,2.575,-0.3500273
0.88,2.575,-0.38569665
0.89,2.575,-0.4161821
0.9,2.575,-0.43916443
0.91,2.575,-0.4523804
0.92,2.575,-0.45380622
0.93,2.575,-0.4418425
0.9400000000000001,2.575,-0.41549364
0.9500000000000001,2.575,-0.37451318
0.96,2.575,-0.3194969
0.97,2.575,-0.2519127
0.98,2.575,-0.1740534
0.99,2.575,-0.088913895
1.0,2.575,0.0

0.0,2.58,0.0
0.01,2.58,-0.08868693
0.02,2.58,-0.1738312
0.03,2.58,-0.2521231
0.04,2.58,-0.32069764
0.05,2.58,-0.37730786
0.06,2.58,-0.42044094
0.07,2.58,-0.44937384
0.08,2.58,-0.46416384
0.09,2.58,-0.46558368
0.1,2.58,-0.45500496
0.11,2.58,-0.43425012
0.12,2.58,-0.40542626
0.13,2.58,-0.37075886
0.14,2.58,-0.332437
0.15,2.58,-0.29248548
0.16,2.58,-0.25266585
0.17,2.58,-0.2144159
0.18,2.58,-0.17882101
0.19,2.58,-0.14661777
0.2,2.58,-0.11822087
0.21,2.58,-0.093768366
0.22,2.58,-0.073178396
0.23,2.58,-0.056203768
0.24,2.58,-0.042490687
0.25,2.58,-0.031626314
0.26,2.58,-0.023180084
0.27,2.58,-0.01673254
0.28,2.58,-0.011897866
0.29,2.58,-0.00833499
0.3,2.58,-0.005753752
0.31,2.58,-0.0039142547
0.32,2.58,-0.0026247548
0.33,2.58,-0.0017351224
0.34,2.58,-0.0011310275
0.35000000000000003,2.58,-0.0007271309
0.36,2.58,-0.00046122476
0.37,2.58,-0.00028861867
0.38,2.58,-0.00017827222
0.39,2.58,-0.000108782966
0.4,2.58,-6.559002e-05
0.41000000000000003,2.58,-3.9766906e-05
0.42,2.58,-2.3507464e-05
0.43,2.58,-1.4040694e-05
0.44,2.58,-8.374085e-06
0.45,2.58,-5.2498767e-06
0.46,2.58,-3.257807e-06
0.47000000000000003,2.58,-2.2789047e-06
0.48,2.58,-1.6292062e-06
0.49,2.58,-1.5589209e-06
0.5,2.58,-1.2266482e-06
0.51,2.58,-1.5589209e-06
0.52,2.58,-1.6292062e-06
0.53,2.58,-2.2789047e-06
0.54,2.58,-3.257807e-06
0.55,2.58,-5.2498767e-06
0.56,2.58,-8.374085e-06
0.5700000000000001,2.58,-1.4040694e-05
0.58,2.58,-2.3507464e-05
0.59,2.58,-3.9766906e-05
0.6,2.58,-6.559002e-05
0.61,2.58,-0.000108782966
0.62,2.58,-0.00017827222
0.63,2.58,-0.00028861867
0.64,2.58,-0.00046122476
0.65,2.58,-0.0007271309
0.66,2.58,-0.0011310275
0.67,2.58,-0.0017351224
0.68,2.58,-0.0026247548
0.6900000000000001,2.58,-0.0039142547
0.7000000000000001,2.58,-0.005753752
0.71,2.58,-0.00833499
0.72,2.58,-0.011897866
0.73,2.58,-0.01673254
0.74,2.58,-0.023180084
0.75,2.58,-0.031626314
0.76,2.58,-0.042490687
0.77,2.58,-0.056203768
0.78,2.58,-0.073178396
0.79,2.58,-0.093768366
0.8,2.58,-0.11822087
0.81,2.58,-0.14661777
0.8200000000000001,2.58,-0.17882101
0.8300000000000001,2.58,-0.2144159
0.84,2.58,-0.25266585
0.85,2.58,-0.29248548
0.86,2.58,-0.332437
0.87,2.58,-0.37075886
0.88,2.58,-0.40542626
0.89,2.58,-0.43425012
0.9,2.58,-0.45500496
0.91,2.58,-0.46558368
0.92,2.58,-0.46416384
0.93,2.58,-0.44937384
0.9400000000000001,2.58,-0.42044094
0.9500000000000001,2.58,-0.37730786
0.96,2.58,-0.32069764
0.97,2.58,-0.2521231
0.98,2.58,-0.1738312
0.99,2.58,-0.08868693
1.0,2.58,0.0

0.0,2.585,0.0
0.01,2.585,-0.087574296
0.02,2.585,-0.17189589
0.03,2.585,-0.24990413
0.04,2.585,-0.3189073
0.05,2.585,-0.37673324
0.06,2.585,-0.42183822
0.07,2.585,-0.45336947
0.08,2.585,-0.47117892
0.09,2.585,-0.47578734
0.1,2.585,-0.46830148
0.11,2.585,-0.45030087
0.12,2.585,-0.423695
0.13,2.585,-0.3905768
0.14,2.585,-0.35307342
0.15,2.585,-0.31321576
0.16,2.585,-0.27283022
0.17,2.585,-0.23346162
0.18,2.585,-0.1963282
0.19,2.585,-0.16230774
0.2,2.585,-0.13195013
0.21,2.585,-0.105513334
0.22,2.585,-0.083010815
0.23,2.585,-0.06426621
0.24,2.585,-0.048971254
0.25,2.585,-0.036736146
0.26,2.585,-0.027134364
0.27,2.585,-0.019737517
0.28,2.585,-0.014141565
0.29,2.585,-0.009981354
0.3,2.585,-0.0069416454
0.31,2.585,-0.0047572493
0.32,2.585,-0.0032134093
0.33,2.585,-0.0021395348
0.34,2.585,-0.0014046091
0.35000000000000003,2.585,-0.0009094396
0.36,2.585,-0.00058077567
0.37,2.585,-0.0003659023
0.38,2.585,-0.00022756105
0.39,2.585,-0.000139676
0.4,2.585,-8.482462e-05
0.41000000000000003,2.585,-5.128781e-05
0.42,2.585,-3.047239e-05
0.43,2.585,-1.8217721e-05
0.44,2.585,-1.0838402e-05
0.45,2.585,-6.579737e-06
0.46,2.585,-4.233714e-06
0.47000000000000003,2.585,-2.72502e-06
0.48,2.585,-1.912363e-06
0.49,2.585,-1.7685851e-06
0.5,2.585,-1.3159491e-06
0.51,2.585,-1.7685851e-06
0.52,2.585,-1.912363e-06
0.53,2.585,-2.72502e-06
0.54,2.585,-4.233714e-06
0.55,2.585,-6.579737e-06
0.56,2.585,-1.0838402e-05
0.5700000000000001,2.585,-1.8217721e-05
0.58,2.585,-3.047239e-05
0.59,2.585,-5.128781e-05
0.6,2.585,-8.482462e-05
0.61,2.585,-0.000139676
0.62,2.585,-0.00022756105
0.63,2.585,-0.0003659023
0.64,2.585,-0.00058077567
0.65,2.585,-0.0009094396
0.66,2.585,-0.0014046091
0.67,2.585,-0.0021395348
0.68,2.585,-0.0032134093
0.6900000000000001,2.585,-0.0047572493
0.7000000000000001,2.585,-0.0069416454
0.71,2.585,-0.009981354
0.72,2.585,-0.014141565
0.73,2.585,-0.019737517
0.74,2.585,-0.027134364
0.75,2.585,-0.036736146
0.76,2.585,-0.048971254
0.77,2.585,-0.06426621
0.78,2.585,-0.083010815
0.79,2.585,-0.105513334
0.8,2.585,-0.13195013
0.81,2.585,-0.16230774
0.8200000000000001,2.585,-0.1963282
0.8300000000000001,2.585,-0.23346162
0.84,2.585,-0.27283022
0.85,2.585,-0.31321576
0.86,2.585,-0.35307342
0.87,2.585,-0.3905768
0.88,2.585,-0.423695
0.89,2.585,-0.45030087
0.9,2.585,-0.46830148
0.91,2.585,-0.47578734
0.92,2.585,-0.47117892
0.93,2.585,-0.45336947
0.9400000000000001,2.585,-0.42183822
0.9500000000000001,2.585,-0.37673324
0.96,2.585,-0.3189073
0.97,2.585,-0.24990413
0.98,2.585,-0.17189589
0.99,2.585,-0.087574296
1.0,2.585,0.0

0.0,2.59,0.0
0.01,2.59,-0.08564849
0.02,2.59,-0.16838226
0.03,2.59,-0.2454339
0.04,2.59,-0.31432262
0.05,2.59,-0.3729784
0.06,2.59,-0.41984206
0.07,2.59,-0.45393464
0.08,2.59,-0.47489372
0.09,2.59,-0.48296744
0.1,2.59,-0.4789693
0.11,2.59,-0.46420032
0.12,2.59,-0.44033566
0.13,2.59,-0.40929848
0.14,2.59,-0.37312126
0.15,2.59,-0.33381405
0.16,2.59,-0.29324883
0.17,2.59,-0.25306612
0.18,2.59,-0.21461362
0.19,2.59,-0.17891341
0.2,2.59,-0.14665958
0.21,2.59,-0.11824187
0.22,2.59,-0.09378271
0.23,2.59,-0.07319107
0.24,2.59,-0.056216784
0.25,2.59,-0.042504307
0.26,2.59,-0.031639878
0.27,2.59,-0.023192719
0.28,2.59,-0.0167442
0.29,2.59,-0.011907843
0.3,2.59,-0.008343367
0.31,2.59,-0.005760383
0.32,2.59,-0.0039195553
0.33,2.59,-0.0026286845
0.34,2.59,-0.0017381298
0.35000000000000003,2.59,-0.0011333746
0.36,2.59,-0.00072877423
0.37,2.59,-0.00046231895
0.38,2.59,-0.0002894639
0.39,2.59,-0.00017882745
0.4,2.59,-0.00010938786
0.41000000000000003,2.59,-6.5989065e-05
0.42,2.59,-3.9577506e-05
0.43,2.59,-2.3613586e-05
0.44,2.59,-1.4082882e-05
0.45,2.59,-8.387758e-06
0.46,2.59,-5.4189536e-06
0.47000000000000003,2.59,-3.3451445e-06
0.48,2.59,-2.3627395e-06
0.49,2.59,-1.9010348e-06
0.5,2.59,-1.6315679e-06
0.51,2.59,-1.9010348e-06
0.52,2.59,-2.3627395e-06
0.53,2.59,-3.3451445e-06
0.54,2.59,-5.4189536e-06
0.55,2.59,-8.387758e-06
0.56,2.59,-1.4082882e-05
0.5700000000000001,2.59,-2.3613586e-05
0.58,2.59,-3.9577506e-05
0.59,2.59,-6.5989065e-05
0.6,2.59,-0.00010938786
0.61,2.59,-0.00017882745
0.62,2.59,-0.0002894639
0.63,2.59,-0.00046231895
0.64,2.59,-0.00072877423
0.65,2.59,-0.0011333746
0.66,2.59,-0.0017381298
0.67,2.59,-0.0026286845
0.68,2.59,-0.0039195553
0.6900000000000001,2.59,-0.005760383
0.7000000000000001,2.59,-0.008343367
0.71,2.59,-0.011907843
0.72,2.59,-0.0167442
0.73,2.59,-0.023192719
0.74,2.59,-0.031639878
0.75,2.59,-0.042504307
0.76,2.59,-0.056216784
0.77,2.59,-0.07319107
0.78,2.59,-0.09378271
0.79,2.59,-0.11824187
0.8,2.59,-0.14665958
0.81,2.59,-0.17891341
0.8200000000000001,2.59,-0.21461362
0.8300000000000001,2.59,-0.25306612
0.84,2.59,-0.29324883
0.85,2.59,-0.33381405
0.86,2.59,-0.37312126
0.87,2.59,-0.40929848
0.88,2.59,-0.44033566
0.89,2.59,-0.46420032
0.9,2.59,-0.4789693
0.91,2.59,-0.48296744
0.92,2.59,-0.47489372
0.93,2.59,-0.45393464
0.9400000000000001,2.59,-0.41984206
0.9500000000000001,2.59,-0.3729784
0.96,2.59,-0.31432262
0.97,2.59,-0.2454339
0.98,2.59,-0.16838226
0.99,2.59,-0.08564849
1.0,2.59,0.0

0.0,2.595,0.0
0.01,2.595,-0.08299401
0.02,2.595,-0.1634481
0.03,2.595,-0.23892294
0.04,2.595,-0.30717972
0.05,2.595,-0.36627552
0.06,2.595,-0.41465312
0.07,2.595,-0.45121646
0.08,2.595,-0.4753872
0.09,2.595,-0.48712957
0.1,2.595,-0.4869444
0.11,2.595,-0.47582585
0.12,2.595,-0.45518318
0.13,2.595,-0.42673513
0.14,2.595,-0.39238662
0.15,2.595,-0.35409784
0.16,2.595,-0.31376308
0.17,2.595,-0.27310318
0.18,2.595,-0.23358712
0.19,2.595,-0.19638067
0.2,2.595,-0.16232808
0.21,2.595,-0.13196005
0.22,2.595,-0.105521485
0.23,2.595,-0.08302027
0.24,2.595,-0.06427777
0.25,2.595,-0.048984483
0.26,2.595,-0.03674971
0.27,2.595,-0.02714758
0.28,2.595,-0.019749876
0.29,2.595,-0.014152302
0.3,2.595,-0.009990461
0.31,2.595,-0.0069490555
0.32,2.595,-0.00476319
0.33,2.595,-0.0032179132
0.34,2.595,-0.0021431004
0.35000000000000003,2.595,-0.0014073483
0.36,2.595,-0.0009113091
0.37,2.595,-0.00058213563
0.38,2.595,-0.00036692142
0.39,2.595,-0.00022827812
0.4,2.595,-0.0001404613
0.41000000000000003,2.595,-8.493713e-05
0.42,2.595,-5.129453e-05
0.43,2.595,-3.0617754e-05
0.44,2.595,-1.8286257e-05
0.45,2.595,-1.0877358e-05
0.46,2.595,-6.8279414e-06
0.47000000000000003,2.595,-4.23812e-06
0.48,2.595,-2.943291e-06
0.49,2.595,-2.081544e-06
0.5,2.595,-2.0819202e-06
0.51,2.595,-2.081544e-06
0.52,2.595,-2.943291e-06
0.53,2.595,-4.23812e-06
0.54,2.595,-6.8279414e-06
0.55,2.595,-1.0877358e-05
0.56,2.595,-1.8286257e-05
0.5700000000000001,2.595,-3.0617754e-05
0.58,2.595,-5.129453e-05
0.59,2.595,-8.493713e-05
0.6,2.595,-0.0001404613
0.61,2.595,-0.00022827812
0.62,2.595,-0.00036692142
0.63,2.595,-0.00058213563
0.64,2.595,-0.0009113091
0.65,2.595,-0.0014073483
0.66,2.595,-0.0021431004
0.67,2.595,-0.0032179132
0.68,2.595,-0.00476319
0.6900000000000001,2.595,-0.0069490555
0.7000000000000001,2.595,-0.009990461
0.71,2.595,-0.014152302
0.72,2.595,-0.019749876
0.73,2.595,-0.02714758
0.74,2.595,-0.03674971
0.75,2.595,-0.048984483
0.76,2.595,-0.06427777
0.77,2.595,-0.08302027
0.78,2.595,-0.105521485
0.79,2.595,-0.13196005
0.8,2.595,-0.16232808
0.81,2.595,-0.19638067
0.8200000000000001,2.595,-0.23358712
0.8300000000000001,2.595,-0.27310318
0.84,2.595,-0.31376308
0.85,2.595,-0.35409784
0.86,2.595,-0.39238662
0.87,2.595,-0.42673513
0.88,2.595,-0.45518318
0.89,2.595,-0.47582585
0.9,2.595,-0.4869444
0.91,2.595,-0.48712957
0.92,2.595,-0.4753872
0.93,2.595,-0.45121646
0.9400000000000001,2.595,-0.41465312
0.9500000000000001,2.595,-0.36627552
0.96,2.595,-0.30717972
0.97,2.595,-0.23892294
0.98,2.595,-0.1634481
0.99,2.595,-0.08299401
1.0,2.595,0.0

0.0,2.6,0.0
0.01,2.6,-0.07970454
0.02,2.6,-0.15726912
0.03,2.6,-0.23060746
0.04,2.6,-0.29774657
0.05,2.6,-0.35689312
0.06,2.6,-0.40651062
0.07,2.6,-0.44540012
0.08,2.6,-0.47277355
0.09,2.6,-0.4883098
0.1,2.6,-0.49218616
0.11,2.6,-0.48507035
0.12,2.6,-0.46807936
0.13,2.6,-0.44269666
0.14,2.6,-0.4106669
0.15,2.6,-0.37387013
0.16,2.6,-0.33419603
0.17,2.6,-0.2934262
0.18,2.6,-0.253138
0.19,2.6,-0.2146364
0.2,2.6,-0.1789177
0.21,2.6,-0.1466606
0.22,2.6,-0.118244596
0.23,2.6,-0.093789145
0.24,2.6,-0.07320105
0.25,2.6,-0.056229286
0.26,2.6,-0.042517703
0.27,2.6,-0.03165355
0.28,2.6,-0.023205584
0.29,2.6,-0.016755695
0.3,2.6,-0.011917664
0.31,2.6,-0.008351613
0.32,2.6,-0.0057669724
0.33,2.6,-0.0039247577
0.34,2.6,-0.002632836
0.35000000000000003,2.6,-0.0017412503
0.36,2.6,-0.0011355603
0.37,2.6,-0.0007304421
0.38,2.6,-0.00046352166
0.39,2.6,-0.00029043542
0.4,2.6,-0.0001796079
0.41000000000000003,2.6,-0.000109355584
0.42,2.6,-6.625301e-05
0.43,2.6,-3.970824e-05
0.44,2.6,-2.3720282e-05
0.45,2.6,-1.4206829e-05
0.46,2.6,-8.601828e-06
0.47000000000000003,2.6,-5.4548436e-06
0.48,2.6,-3.6321132e-06
0.49,2.6,-2.4775838e-06
0.5,2.6,-2.5320844e-06
0.51,2.6,-2.4775838e-06
0.52,2.6,-3.6321132e-06
0.53,2.6,-5.4548436e-06
0.54,2.6,-8.601828e-06
0.55,2.6,-1.4206829e-05
0.56,2.6,-2.3720282e-05
0.5700000000000001,2.6,-3.970824e-05
0.58,2.6,-6.625301e-05
0.59,2.6,-0.000109355584
0.6,2.6,-0.0001796079
0.61,2.6,-0.00029043542
0.62,2.6,-0.00046352166
0.63,2.6,-0.0007304421
0.64,2.6,-0.0011355603
0.65,2.6,-0.0017412503
0.66,2.6,-0.002632836
0.67,2.6,-0.0039247577
0.68,2.6,-0.0057669724
0.6900000000000001,2.6,-0.008351613
0.7000000000000001,2.6,-0.011917664
0.71,2.6,-0.016755695
0.72,2.6,-0.023205584
0.73,2.6,-0.03165355
0.74,2.6,-0.042517703
0.75,2.6,-0.056229286
0.76,2.6,-0.07320105
0.77,2.6,-0.093789145
0.78,2.6,-0.118244596
0.79,2.6,-0.1466606
0.8,2.6,-0.1789177
0.81,2.6,-0.2146364
0.8200000000000001,2.6,-0.253138
0.8300000000000001,2.6,-0.2934262
0.84,2.6,-0.33419603
0.85,2.6,-0.37387013
0.86,2.6,-0.4106669
0.87,2.6,-0.44269666
0.88,2.6,-0.46807936
0.89,2.6,-0.48507035
0.9,2.6,-0.49218616
0.91,2.6,-0.4883098
0.92,2.6,-0.47277355
0.93,2.6,-0.44540012
0.9400000000000001,2.6,-0.40651062
0.9500000000000001,2.6,-0.35689312
0.96,2.6,-0.29774657
0.97,2.6,-0.23060746
0.98,2.6,-0.15726912
0.99,2.6,-0.07970454
1.0,2.6,0.0

0.0,2.605,0.0
0.01,2.605,-0.07588008
0.02,2.605,-0.15003358
0.03,2.605,-0.22074218
0.04,2.605,-0.28631526
0.05,2.605,-0.34512845
0.06,2.605,-0.39568612
0.07,2.605,-0.43670475
0.08,2.605,-0.46720064
0.09,2.605,-0.48657507
0.1,2.605,-0.49467987
0.11,2.605,-0.49184605
0.12,2.605,-0.4788776
0.13,2.605,-0.45699644
0.14,2.605,-0.42775548
0.15,2.605,-0.3929231
0.16,2.605,-0.35435504
0.17,2.605,-0.31386963
0.18,2.605,-0.27313554
0.19,2.605,-0.23358786
0.2,2.605,-0.19637273
0.21,2.605,-0.16232142
0.22,2.605,-0.13195784
0.23,2.605,-0.10552486
0.24,2.605,-0.08302842
0.25,2.605,-0.06428913
0.26,2.605,-0.04899755
0.27,2.605,-0.036763564
0.28,2.605,-0.027160812
0.29,2.605,-0.019762052
0.3,2.605,-0.014162862
0.31,2.605,-0.009999523
0.32,2.605,-0.006956361
0.33,2.605,-0.004769176
0.34,2.605,-0.003222656
0.35000000000000003,2.605,-0.0021466261
0.36,2.605,-0.0014099545
0.37,2.605,-0.00091329805
0.38,2.605,-0.00058358046
0.39,2.605,-0.0003681574
0.4,2.605,-0.00022889831
0.41000000000000003,2.605,-0.00014056147
0.42,2.605,-8.535094e-05
0.43,2.605,-5.143793e-05
0.44,2.605,-3.0772935e-05
0.45,2.605,-1.8513414e-05
0.46,2.605,-1.0990219e-05
0.47000000000000003,2.605,-7.002631e-06
0.48,2.605,-4.4879857e-06
0.49,2.605,-3.1758814e-06
0.5,2.605,-2.9549983e-06
0.51,2.605,-3.1758814e-06
0.52,2.605,-4.4879857e-06
0.53,2.605,-7.002631e-06
0.54,2.605,-1.0990219e-05
0.55,2.605,-1.8513414e-05
0.56,2.605,-3.0772935e-05
0.5700000000000001,2.605,-5.143793e-05
0.58,2.605,-8.535094e-05
0.59,2.605,-0.00014056147
0.6,2.605,-0.00022889831
0.61,2.605,-0.0003681574
0.62,2.605,-0.00058358046
0.63,2.605,-0.00091329805
0.64,2.605,-0.0014099545
0.65,2.605,-0.0021466261
0.66,2.605,-0.003222656
0.67,2.605,-0.004769176
0.68,2.605,-0.006956361
0.6900000000000001,2.605,-0.009999523
0.7000000000000001,2.605,-0.014162862
0.71,2.605,-0.019762052
0.72,2.605,-0.027160812
0.73,2.605,-0.036763564
0.74,2.605,-0.04899755
0.75,2.605,-0.06428913
0.76,2.605,-0.08302842
0.77,2.605,-0.10552486
0.78,2.605,-0.13195784
0.79,2.605,-0.16232142
0.8,2.605,-0.19637273
0.81,2.605,-0.23358786
0.8200000000000001,2.605,-0.27313554
0.8300000000000001,2.605,-0.31386963
0.84,2.605,-0.35435504
0.85,2.605,-0.3929231
0.86,2.605,-0.42775548
0.87,2.605,-0.45699644
0.88,2.605,-0.4788776
0.89,2.605,-0.49184605
0.9,2.605,-0.49467987
0.91,2.605,-0.48657507
0.92,2.605,-0.46720064
0.93,2.605,-0.43670475
0.9400000000000001,2.605,-0.39568612
0.9500000000000001,2.605,-0.34512845
0.96,2.605,-0.28631526
0.97,2.605,-0.22074218
0.98,2.605,-0.15003358
0.99,2.605,-0.07588008
1.0,2.605,0.0

0.0,2.61,0.0
0.01,2.61,-0.07162398
0.02,2.61,-0.14193682
0.03,2.61,-0.20959301
0.04,2.61,-0.273194
0.05,2.61,-0.3312999
0.06,2.61,-0.38247684
0.07,2.61,-0.4253787
0.08,2.61,-0.45884734
0.09,2.61,-0.48202294
0.1,2.61,-0.49443892
0.11,2.61,-0.49608812
0.12,2.61,-0.48744768
0.13,2.61,-0.46945626
0.14,2.61,-0.4434462
0.15,2.61,-0.41104212
0.16,2.61,-0.3740347
0.17,2.61,-0.3342509
0.18,2.61,-0.29342967
0.19,2.61,-0.25312245
0.2,2.61,-0.21461871
0.21,2.61,-0.17890418
0.22,2.61,-0.14665374
0.23,2.61,-0.118244715
0.24,2.61,-0.093795076
0.25,2.61,-0.0732109
0.26,2.61,-0.0562418
0.27,2.61,-0.042531386
0.28,2.61,-0.03166704
0.29,2.61,-0.023218302
0.3,2.61,-0.016767023
0.31,2.61,-0.011927477
0.32,2.61,-0.008359743
0.33,2.61,-0.00577376
0.34,2.61,-0.0039300984
0.35000000000000003,2.61,-0.0026368415
0.36,2.61,-0.0017443524
0.37,2.61,-0.0011378888
0.38,2.61,-0.00073221285
0.39,2.61,-0.00046492036
0.4,2.61,-0.00029091927
0.41000000000000003,2.61,-0.00018004894
0.42,2.61,-0.00010977325
0.43,2.61,-6.6479624e-05
0.44,2.61,-3.9926956e-05
0.45,2.61,-2.4004079e-05
0.46,2.61,-1.4262512e-05
0.47000000000000003,2.61,-8.918654e-06
0.48,2.61,-5.644493e-06
0.49,2.61,-4.1469843e-06
0.5,2.61,-3.4883537e-06
0.51,2.61,-4.1469843e-06
0.52,2.61,-5.644493e-06
0.53,2.61,-8.918654e-06
0.54,2.61,-1.4262512e-05
0.55,2.61,-2.4004079e-05
0.56,2.61,-3.9926956e-05
0.5700000000000001,2.61,-6.6479624e-05
0.58,2.61,-0.00010977325
0.59,2.61,-0.00018004894
0.6,2.61,-0.00029091927
0.61,2.61,-0.00046492036
0.62,2.61,-0.00073221285
0.63,2.61,-0.0011378888
0.64,2.61,-0.0017443524
0.65,2.61,-0.0026368415
0.66,2.61,-0.0039300984
0.67,2.61,-0.00577376
0.68,2.61,-0.008359743
0.6900000000000001,2.61,-0.011927477
0.7000000000000001,2.61,-0.016767023
0.71,2.61,-0.023218302
0.72,2.61,-0.03166704
0.73,2.61,-0.042531386
0.74,2.61,-0.0562418
0.75,2.61,-0.0732109
0.76,2.61,-0.093795076
0.77,2.61,-0.118244715
0.78,2.61,-0.14665374
0.79,2.61,-0.17890418
0.8,2.61,-0.21461871
0.81,2.61,-0.25312245
0.8200000000000001,2.61,-0.29342967
0.8300000000000001,2.61,-0.3342509
0.84,2.61,-0.3740347
0.85,2.61,-0.41104212
0.86,2.61,-0.4434462
0.87,2.61,-0.46945626
0.88,2.61,-0.48744768
0.89,2.61,-0.49608812
0.9,2.61,-0.49443892
0.91,2.61,-0.48202294
0.92,2.61,-0.45884734
0.93,2.61,-0.4253787
0.9400000000000001,2.61,-0.38247684
0.9500000000000001,2.61,-0.3312999
0.96,2.61,-0.273194
0.97,2.61,-0.20959301
0.98,2.61,-0.14193682
0.99,2.61,-0.07162398
1.0,2.61,0.0

0.0,2.615,0.0
0.01,2.615,-0.06704009
0.02,2.615,-0.1331759
0.03,2.615,-0.19743004
0.04,2.615,-0.25869894
0.05,2.615,-0.3157391
0.06,2.615,-0.3671988
0.07,2.615,-0.41169435
0.08,2.615,-0.4479208
0.09,2.615,-0.47478092
0.1,2.615,-0.49150628
0.11,2.615,-0.49775776
0.12,2.615,-0.49368
0.13,2.615,-0.47991142
0.14,2.615,-0.4575384
0.15,2.615,-0.42801034
0.16,2.615,-0.39302027
0.17,2.615,-0.3543728
0.18,2.615,-0.3138523
0.19,2.615,-0.27310792
0.2,2.615,-0.233562
0.21,2.615,-0.19635296
0.22,2.615,-0.16230999
0.23,2.615,-0.13195442
0.24,2.615,-0.105528094
0.25,2.615,-0.083036445
0.26,2.615,-0.064300716
0.27,2.615,-0.049010724
0.28,2.615,-0.03677717
0.29,2.615,-0.027173916
0.3,2.615,-0.019774117
0.31,2.615,-0.014173385
0.32,2.615,-0.010008563
0.33,2.615,-0.0069639245
0.34,2.615,-0.004775142
0.35000000000000003,2.615,-0.0032272488
0.36,2.615,-0.0021502567
0.37,2.615,-0.0014126764
0.38,2.615,-0.0009154411
0.39,2.615,-0.0005850062
0.4,2.615,-0.00036872292
0.41000000000000003,2.615,-0.00022968506
0.42,2.615,-0.00014094109
0.43,2.615,-8.570656e-05
0.44,2.615,-5.1738425e-05
0.45,2.615,-3.1040072e-05
0.46,2.615,-1.8634231e-05
0.47000000000000003,2.615,-1.1352102e-05
0.48,2.615,-7.2451635e-06
0.49,2.615,-5.327807e-06
0.5,2.615,-4.3510245e-06
0.51,2.615,-5.327807e-06
0.52,2.615,-7.2451635e-06
0.53,2.615,-1.1352102e-05
0.54,2.615,-1.8634231e-05
0.55,2.615,-3.1040072e-05
0.56,2.615,-5.1738425e-05
0.5700000000000001,2.615,-8.570656e-05
0.58,2.615,-0.00014094109
0.59,2.615,-0.00022968506
0.6,2.615,-0.00036872292
0.61,2.615,-0.0005850062
0.62,2.615,-0.0009154411
0.63,2.615,-0.0014126764
